,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,time_next,delta_t_prev,delta_t,delta_t_next,del_delta_prev,del_delta_next,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,knee_angle_r_next,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,ankle_angle_r_next,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,knee_angle_l_next,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,ankle_angle_l_next,knee_angle_r_ang_vel_prev,knee_angle_r_ang_vel,knee_angle_r_ang_vel_next,ankle_angle_r_ang_vel_prev,ankle_angle_r_ang_vel,ankle_angle_r_ang_vel_next,knee_angle_l_ang_vel_prev,knee_angle_l_ang_vel,knee_angle_l_ang_vel_next,ankle_angle_l_ang_vel_prev,ankle_angle_l_ang_vel,ankle_angle_l_ang_vel_next,knee_angle_l_acc_prev,knee_angle_l_acc_next,ankle_angle_l_acc_prev,ankle_angle_l_acc_next,knee_angle_r_acc_prev,knee_angle_r_acc_next,ankle_angle_r_acc_prev,ankle_angle_r_acc_next,knee_angle_l_vel_avg,ankle_angle_l_vel_avg,knee_angle_r_vel_avg,ankle_angle_r_vel_avg,knee_angle_l_power_(W),ankle_angle_l_power_(W),knee_angle_r_power_(W),ankle_angle_r_power_(W),knee_angle_l_work_(J),ankle_angle_l_work_(J),knee_angle_r_work_(J),ankle_angle_r_work_(J),Greather_than_Tresh_Knee_r_(80%),Greather_than_Tresh_Ankle_r_(80%),Greather_than_Tresh_Knee_l_(80%),Greather_than_Tresh_Ankle_l_(80%),Threshold,ABS_Max_knee_r,ABS_Max_ankle_r,ABS_Max_knee_l,ABS_Max_ankle_l,Knee_r_work_above_80%_moment,Ankle_r_work_above_80%_moment,Knee_l_work_above_80%_moment,Ankle_l_work_above_80%_moment,Total_energy_needed,Knee_r_work_positive,Ankle_r_work_positive,Knee_l_work_positive,Ankle_l_work_positive,Total_work_positive
294,4.7,-14.34323834,-70.94412154,-3.67047065,0.82955117,4.69,4.695,4.705,0.005,0.005,0.005,0.005,0.005,-5.45945174,-5.35632703,-5.26684203,-5.19224178,-2.41260816,-2.17622155,-1.91785694,-1.65242328,-57.86771474,-57.27569004,-56.60943277,-55.89005651,-10.51880968,-10.01121291,-9.64754169,-9.30881455,20.624942,17.897,14.92005,47.277322,51.672922,53.086732,118.40494,133.251454,143.875252,101.519354,72.734244,67.745428,-545.5884,-595.39,879.12,282.762,2969.3028,2124.7596,-5757.022,-997.7632,16.408525,52.379827,138.563353,70.239836,-4.107656565,-64.85714732,-8.876617522,1.016960387,-0.020538283,-0.324285737,-0.044383088,0.005084802,0,0,0,0,,,,,,,,,,,,,,,
295,4.705,-14.73465989,-72.86067993,-3.7661608,0.83683167,4.695,4.7,4.71,0.005,0.005,0.005,0.005,0.005,-5.35632703,-5.26684203,-5.19224178,-5.12380412,-2.17622155,-1.91785694,-1.65242328,-1.39693455,-57.27569004,-56.60943277,-55.89005651,-55.13418091,-10.01121291,-9.64754169,-9.30881455,-8.9897268,17.897,14.92005,13.687532,51.672922,53.086732,51.097746,133.251454,143.875252,151.17512,72.734244,67.745428,63.81755,-595.39,-246.5036,282.762,-397.7972,2124.7596,1459.9736,-997.7632,-785.5756,14.303791,52.092239,147.525186,65.781489,-3.678482033,-66.24355205,-9.697111676,0.960769428,-0.01839241,-0.33121776,-0.048485558,0.004803847,0,0,0,0,,,,,,,,,,,,,,,
296,4.71,-15.12251713,-74.78932124,-3.84737933,0.84217679,4.7,4.705,4.715,0.005,0.005,0.005,0.005,0.005,-5.26684203,-5.19224178,-5.12380412,-5.05951452,-1.91785694,-1.65242328,-1.39693455,-1.16324702,-56.60943277,-55.89005651,-55.13418091,-54.35566098,-9.64754169,-9.30881455,-8.9897268,-8.60434932,14.92005,13.687532,12.85792,53.086732,51.097746,46.737506,143.875252,151.17512,155.703986,67.745428,63.81755,77.075496,-246.5036,-165.9224,-397.7972,-872.048,1459.9736,905.7732,-785.5756,2651.5892,13.272726,48.917626,153.439553,70.446523,-3.503172974,-63.85315073,-10.30337958,1.035476384,-0.017515865,-0.319265754,-0.051516898,0.005177382,0,0,0,0,,,,,,,,,,,,,,,
297,4.715,-15.53575801,-76.72896038,-3.91816607,0.84603791,4.705,4.71,4.72,0.005,0.005,0.005,0.005,0.005,-5.19224178,-5.12380412,-5.05951452,-5.00897616,-1.65242328,-1.39693455,-1.16324702,-0.89951603,-55.89005651,-55.13418091,-54.35566098,-53.50118072,-9.30881455,-8.9897268,-8.60434932,-8.34094045,13.687532,12.85792,10.107672,51.097746,46.737506,52.746198,151.17512,155.703986,170.896052,63.81755,77.075496,52.681774,-165.9224,-550.0496,-872.048,1201.7384,905.7732,3038.4132,2651.5892,-4878.7444,11.482796,49.741852,163.300019,64.878635,-3.113561617,-66.61294468,-11.16725523,0.95800747,-0.015567808,-0.333064723,-0.055836276,0.004790037,0,0,0,0,,,,,,,,,,,,,,,
298,4.72,-16.00139442,-78.67861551,-3.98265623,0.84899967,4.71,4.715,4.725,0.005,0.005,0.005,0.005,0.005,-5.12380412,-5.05951452,-5.00897616,-4.95065295,-1.39693455,-1.16324702,-0.89951603,-0.67141339,-55.13418091,-54.35566098,-53.50118072,-52.63931068,-8.9897268,-8.60434932,-8.34094045,-8.01514332,12.85792,10.107672,11.664642,46.737506,52.746198,45.620528,155.703986,170.896052,172.374008,77.075496,52.681774,65.159426,-550.0496,311.394,1201.7384,-1425.134,3038.4132,295.5912,-4878.7444,2495.5304,10.886157,49.183363,171.63503,58.9206,-3.040253459,-67.53863792,-11.93043061,0.873075999,-0.015201267,-0.33769319,-0.059652153,0.00436538,0,0,0,0,,,,,,,,,,,,,,,
299,4.725,-16.54095915,-80.6369842,-4.04515928,0.85176305,4.715,4.72,4.73,0.005,0.005,0.005,0.005,0.005,-5.05951452,-5.00897616,-4.95065295,-4.89398302,-1.16324702,-0.89951603,-0.67141339,-0.43565977,-54.35566098,-53.50118072,-52.63931068,-51.71763201,-8.60434932,-8.34094045,-8.01514332,-7.71370759,10.107672,11.664642,11.333986,52.746198,45.620528,47.150724,170.896052,172.374008,184.335734,52.681774,65.159426,60.287146,311.394,-66.1312,-1425.134,306.0392,295.5912,2392.3452,2495.5304,-974.456,11.499314,46.385626,178.354871,62.723286,-3.31978524,-65.28224282,-12.59209435,0.93244874,-0.016598926,-0.326411214,-0.062960472,0.004662244,0,0,0,0,,,,,,,,,,,,,,,
300,4.73,-17.17070429,-82.60316629,-4.11020031,0.8551221,4.72,4.725,4.735,0.005,0.005,0.005,0.005,0.005,-5.00897616,-4.95065295,-4.89398302,-4.85762963,-0.89951603,-0.67141339,-0.43565977,-0.21669329,-53.50118072,-52.63931068,-51.71763201,-50.75566968,-8.34094045,-8.01514332,-7.71370759,-7.51142916,11.664642,11.333986,7.270678,45.620528,47.150724,43.793296,172.374008,184.335734,192.392466,65.159426,60.287146,40.455686,-66.1312,-812.6616,306.0392,-671.4856,2392.3452,1611.3464,-974.456,-3966.292,9.302332,45.47201,188.3641,50.371416,-2.787772386,-65.5568706,-13.5125866,0.751778079,-0.013938862,-0.327784353,-0.067562933,0.00375889,0,0,0,0,,,,,,,,,,,,,,,
301,4.735,-17.90164173,-84.57656655,-4.18252386,0.85993422,4.725,4.73,4.74,0.005,0.005,0.005,0.005,0.005,-4.95065295,-4.89398302,-4.85762963,-4.81861483,-0.67141339,-0.43565977,-0.21669329,0.01458925,-52.63931068,-51.71763201,-50.75566968,-49.74741638,-8.01514332,-7.71370759,-7.51142916,-7.30765835,11.333986,7.270678,7.80296,47.150724,43.793296,46.256508,184.335734,192.392466,201.65066,60.287146,40.455686,40.754162,-812.6616,106.4564,-671.4856,492.6424,1611.3464,1851.6388,-3966.292,59.6952,7.536819,45.024902,197.021563,40.604924,-2.354823246,-66.46303886,-14.38234012,0.609426452,-0.011774116,-0.332315194,-0.071911701,0.003047132,0,0,0,0,,,,,,,,,,,,,,,
302,4.74,-18.73600003,-86.55526961,-4.26708718,0.86708431,4.73,4.735,4.745,0.005,0.005,0.005,0.005,0.005,-4.89398302,-4.85762963,-4.81861483,-4.77444829,-0.43565977,-0.21669329,0.01458925,0.21520148,-51.71763201,-50.75566968,-49.74741638,-48.70144,-7.71370759,-7.51142916,-7.30765835,-7.11904506,7.270678,7.80296,8.833308,43.793296,46.256508,40.122446,192.392466,201.65066,209.195276,40.455686,40.754162,37.722658,106.4564,206.0696,492.6424,-1226.8124,1851.6388,1508.9232,59.6952,-606.3008,8.318134,43.189477,205.422968,39.23841,-2.720070487,-65.24523897,-15.29881818,0.59381354,-0.013600352,-0.326226195,-0.076494091,0.002969068,0,0,0,0,,,,,,,,,,,,,,,
303,4.745,-19.66626748,-88.53579944,-4.36906902,0.8774432,4.735,4.74,4.75,0.005,0.005,0.005,0.005,0.005,-4.85762963,-4.81861483,-4.77444829,-4.71665155,-0.21669329,0.01458925,0.21520148,0.37648955,-50.75566968,-49.74741638,-48.70144,-47.62320823,-7.51142916,-7.30765835,-7.11904506,-6.94190757,7.80296,8.833308,11.559348,46.256508,40.122446,32.257614,201.65066,209.195276,215.646354,40.754162,37.722658,35.427498,206.0696,545.208,-1226.8124,-1572.9664,1508.9232,1290.2156,-606.3008,-459.032,10.196328,36.19003,212.420815,36.575078,-3.499799033,-55.92232561,-16.1980727,0.560120724,-0.017498995,-0.279611628,-0.080990364,0.002800604,0,0,0,0,,,,,,,,,,,,,,,
304,4.75,-20.67631522,-90.51392142,-4.49386526,0.89181991,4.74,4.745,4.755,0.005,0.005,0.005,0.005,0.005,-4.81861483,-4.77444829,-4.71665155,-4.66381622,0.01458925,0.21520148,0.37648955,0.5546957,-49.74741638,-48.70144,-47.62320823,-46.50945738,-7.30765835,-7.11904506,-6.94190757,-6.77622813,8.833308,11.559348,10.567066,40.122446,32.257614,35.64123,209.195276,215.646354,222.75017,37.722658,35.427498,33.135888,545.208,-198.4564,-1572.9664,676.7232,1290.2156,1420.7632,-459.032,-458.322,11.063207,33.949422,219.198262,34.281693,-3.992377052,-53.63214082,-17.19232137,0.533601194,-0.019961885,-0.268160704,-0.085961607,0.002668006,0,0,0,0,,,,,,,,,,,,,,,
305,4.755,-21.74218878,-92.48516077,-4.64702468,0.91090738,4.745,4.75,4.76,0.005,0.005,0.005,0.005,0.005,-4.77444829,-4.71665155,-4.66381622,-4.62884483,0.21520148,0.37648955,0.5546957,0.74042145,-48.70144,-47.62320823,-46.50945738,-45.36537212,-7.11904506,-6.94190757,-6.77622813,-6.69977937,11.559348,10.567066,6.994278,32.257614,35.64123,37.14515,215.646354,222.75017,228.817052,35.427498,33.135888,15.289752,-198.4564,-714.5576,676.7232,300.784,1420.7632,1213.3764,-458.322,-3569.2272,8.780672,36.39319,225.783611,24.21282,-3.332026021,-58.74481605,-18.31237871,0.384943474,-0.01666013,-0.29372408,-0.091561894,0.001924717,0,0,0,0,,,,,,,,,,,,,,,
306,4.76,-22.83340109,-94.44530497,-4.83412733,0.93522261,4.75,4.755,4.765,0.005,0.005,0.005,0.005,0.005,-4.71665155,-4.66381622,-4.62884483,-4.57822968,0.37648955,0.5546957,0.74042145,0.92307257,-47.62320823,-46.50945738,-45.36537212,-44.17140216,-6.94190757,-6.77622813,-6.69977937,-6.61334597,10.567066,6.994278,10.12303,35.64123,37.14515,36.530224,222.75017,228.817052,238.793992,33.135888,15.289752,17.28668,-714.5576,625.7504,300.784,-122.9852,1213.3764,1995.388,-3569.2272,399.3856,8.558654,36.837687,233.805522,16.288216,-3.410777918,-60.72256303,-19.72650819,0.265867888,-0.01705389,-0.303612815,-0.098632541,0.001329339,0,0,0,0,,,,,,,,,,,,,,,
307,4.765,-23.91895845,-96.39238576,-5.06065144,0.96504323,4.755,4.76,4.77,0.005,0.005,0.005,0.005,0.005,-4.66381622,-4.62884483,-4.57822968,-4.53530023,0.5546957,0.74042145,0.92307257,1.10466113,-46.50945738,-45.36537212,-44.17140216,-42.94803497,-6.77622813,-6.69977937,-6.61334597,-6.57112508,6.994278,10.12303,8.58589,37.14515,36.530224,36.317712,228.817052,238.793992,244.673438,15.289752,17.28668,8.444178,625.7504,-307.428,-122.9852,-42.5024,1995.388,1175.8892,399.3856,-1768.5004,9.35446,36.423968,241.733715,12.865429,-3.905155702,-61.27839091,-21.35113761,0.216694759,-0.019525779,-0.306391955,-0.106755688,0.001083474,0,0,0,0,,,,,,,,,,,,,,,
308,4.77,-24.96788136,-98.32543637,-5.33185644,1.00034342,4.76,4.765,4.775,0.005,0.005,0.005,0.005,0.005,-4.62884483,-4.57822968,-4.53530023,-4.50282864,0.74042145,0.92307257,1.10466113,1.29122015,-45.36537212,-44.17140216,-42.94803497,-41.69456677,-6.69977937,-6.61334597,-6.57112508,-6.5757244,10.12303,8.58589,6.494318,36.530224,36.317712,37.311804,238.793992,244.673438,250.69364,17.28668,8.444178,-0.919864,-307.428,-418.3144,-42.5024,198.8184,1175.8892,1204.0404,-1768.5004,-1872.8084,7.540104,36.814758,247.683539,3.762157,-3.285764217,-63.17790204,-23.04904626,0.065684576,-0.016428821,-0.31588951,-0.115245231,0.000328423,0,0,0,0,,,,,,,,,,,,,,,
309,4.775,-25.95219877,-100.2439844,-5.65266918,1.0407336,4.765,4.77,4.78,0.005,0.005,0.005,0.005,0.005,-4.57822968,-4.53530023,-4.50282864,-4.47342922,0.92307257,1.10466113,1.29122015,1.47490666,-44.17140216,-42.94803497,-41.69456677,-40.41199869,-6.61334597,-6.57112508,-6.5757244,-6.63764951,8.58589,6.494318,5.879884,36.317712,37.311804,36.737302,244.673438,250.69364,256.513616,8.444178,-0.919864,-12.385022,-418.3144,-122.8868,198.8184,-114.9004,1204.0404,1163.9952,-1872.8084,-2293.0316,6.187101,37.024553,253.603628,-6.652443,-2.802455544,-64.77769817,-25.01994779,-0.120836491,-0.014012278,-0.323888491,-0.125099739,-0.000604182,0,0,0,0,,,,,,,,,,,,,,,
310,4.78,-26.84960336,-102.1477146,-6.02756676,1.08540947,4.77,4.775,4.785,0.005,0.005,0.005,0.005,0.005,-4.53530023,-4.50282864,-4.47342922,-4.46527618,1.10466113,1.29122015,1.47490666,1.67731688,-42.94803497,-41.69456677,-40.41199869,-39.08212944,-6.57112508,-6.5757244,-6.63764951,-6.74240113,6.494318,5.879884,1.630608,37.311804,36.737302,40.482044,250.69364,256.513616,265.97385,-0.919864,-12.385022,-20.950324,-122.8868,-849.8552,-114.9004,748.9484,1163.9952,1892.0468,-2293.0316,-1713.0604,3.755246,38.609673,261.243733,-16.667673,-1.75976078,-68.83386333,-27.48307213,-0.31575188,-0.008798804,-0.344169317,-0.137415361,-0.001578759,0,0,0,0,,,,,,,,,,,,,,,
311,4.785,-27.64573851,-104.0369248,-6.53528304,1.12802251,4.775,4.78,4.79,0.005,0.005,0.005,0.005,0.005,-4.50282864,-4.47342922,-4.46527618,-4.46174968,1.29122015,1.47490666,1.67731688,1.8692745,-41.69456677,-40.41199869,-39.08212944,-37.72368249,-6.5757244,-6.63764951,-6.74240113,-6.92028651,5.879884,1.630608,0.7053,36.737302,40.482044,38.391524,256.513616,265.97385,271.68939,-12.385022,-20.950324,-35.577076,-849.8552,-185.0616,748.9484,-418.104,1892.0468,1143.108,-1713.0604,-2925.3504,1.167954,39.436784,268.83162,-28.2637,-0.563548505,-71.60879506,-30.66352778,-0.55644744,-0.002817743,-0.358043975,-0.153317639,-0.002782237,0,0,0,0,,,,,,,,,,,,,,,
312,4.79,-28.33586638,-105.9119733,-7.145264,1.16961099,4.78,4.785,4.795,0.005,0.005,0.005,0.005,0.005,-4.47342922,-4.46527618,-4.46174968,-4.46953452,1.47490666,1.67731688,1.8692745,2.06112894,-40.41199869,-39.08212944,-37.72368249,-36.34471025,-6.63764951,-6.74240113,-6.92028651,-7.16161338,1.630608,0.7053,-1.556968,40.482044,38.391524,38.370888,265.97385,271.68939,275.794448,-20.950324,-35.577076,-48.265374,-185.0616,-452.4536,-418.104,-4.1272,1143.108,821.0116,-2925.3504,-2537.6596,-0.425834,38.381206,273.741919,-41.921225,0.210597978,-70.94814483,-34.137912,-0.855761557,0.00105299,-0.354740724,-0.17068956,-0.004278808,0,0,0,0,,,,,,,,,,,,,,,
313,4.795,-28.92456318,-107.7725883,-7.84037329,1.20952378,4.785,4.79,4.8,0.005,0.005,0.005,0.005,0.005,-4.46527618,-4.46174968,-4.46953452,-4.48813981,1.67731688,1.8692745,2.06112894,2.26429192,-39.08212944,-37.72368249,-36.34471025,-34.90226304,-6.74240113,-6.92028651,-7.16161338,-7.44722356,0.7053,-1.556968,-3.721058,38.391524,38.370888,40.632596,271.68939,275.794448,288.489442,-35.577076,-48.265374,-57.122036,-452.4536,-432.818,-4.1272,452.3416,821.0116,2538.9988,-2537.6596,-1771.3324,-2.639013,39.501742,282.141945,-52.693705,1.33224993,-74.30224381,-38.60839644,-1.112373194,0.00666125,-0.371511219,-0.193041982,-0.005561866,0,0,0,0,,,,,,,,,,,,,,,
314,4.8,-29.42659903,-109.6178581,-8.62128816,1.24538901,4.79,4.795,4.805,0.005,0.005,0.005,0.005,0.005,-4.46174968,-4.46953452,-4.48813981,-4.52598997,1.8692745,2.06112894,2.26429192,2.46860966,-37.72368249,-36.34471025,-34.90226304,-33.43403002,-6.92028651,-7.16161338,-7.44722356,-7.8224234,-1.556968,-3.721058,-7.570032,38.370888,40.632596,40.863548,275.794448,288.489442,293.646604,-48.265374,-57.122036,-75.039968,-432.818,-769.7948,452.3416,46.1904,2538.9988,1031.4324,-1771.3324,-3583.5864,-5.645545,40.748072,291.068023,-66.081002,2.899501332,-77.95890747,-43.79696588,-1.436345824,0.014497507,-0.389794537,-0.218984829,-0.007181729,0,0,0,0,,,,,,,,,,,,,,,
315,4.805,-29.86190408,-111.4461282,-9.4862974,1.27461248,4.795,4.8,4.81,0.005,0.005,0.005,0.005,0.005,-4.46953452,-4.48813981,-4.52598997,-4.56035715,2.06112894,2.26429192,2.46860966,2.66040351,-36.34471025,-34.90226304,-33.43403002,-31.93543067,-7.16161338,-7.44722356,-7.8224234,-8.23298598,-3.721058,-7.570032,-6.873436,40.632596,40.863548,38.35877,288.489442,293.646604,299.71987,-57.122036,-75.039968,-82.112516,-769.7948,139.3192,46.1904,-500.9556,1031.4324,1214.6532,-3583.5864,-1414.5096,-7.221734,39.611159,296.683237,-78.576242,3.763885051,-77.04773968,-49.12099013,-1.748021574,0.018819425,-0.385238698,-0.245604951,-0.008740108,0,0,0,0,,,,,,,,,,,,,,,
316,4.81,-30.2512101,-113.2540362,-10.43088361,1.29451602,4.8,4.805,4.815,0.005,0.005,0.005,0.005,0.005,-4.48813981,-4.52598997,-4.56035715,-4.61442169,2.26429192,2.46860966,2.66040351,2.85929506,-34.90226304,-33.43403002,-31.93543067,-30.4016496,-7.44722356,-7.8224234,-8.23298598,-8.697629,-7.570032,-6.873436,-10.812908,40.863548,38.35877,39.77831,293.646604,299.71987,306.756214,-75.039968,-82.112516,-92.928604,139.3192,-787.8944,-500.9556,283.908,1214.6532,1407.2688,-1414.5096,-2163.2176,-8.843172,39.06854,303.238042,-87.52056,4.669046418,-77.22505705,-55.20547498,-1.977401616,0.023345232,-0.386125285,-0.276027375,-0.009887008,0,0,0,0,,,,,,,,,,,,,,,
317,4.815,-30.6142405,-115.0362474,-11.44776613,1.30254634,4.805,4.81,4.82,0.005,0.005,0.005,0.005,0.005,-4.52598997,-4.56035715,-4.61442169,-4.67705376,2.46860966,2.66040351,2.85929506,3.05514507,-33.43403002,-31.93543067,-30.4016496,-28.83934795,-7.8224234,-8.23298598,-8.697629,-9.19546911,-6.873436,-10.812908,-12.526414,38.35877,39.77831,39.170002,299.71987,306.756214,312.46033,-82.112516,-92.928604,-99.568022,-787.8944,-342.7012,283.908,-121.6616,1407.2688,1140.8232,-2163.2176,-1327.8836,-11.669661,39.474156,309.608272,-96.248313,6.235325035,-79.25468186,-61.86010767,-2.188082419,0.031176625,-0.396273409,-0.309300538,-0.010940412,0,0,0,0,,,,,,,,,,,,,,,
318,4.82,-30.9700632,-116.7862616,-12.53279988,1.2970477,4.81,4.815,4.825,0.005,0.005,0.005,0.005,0.005,-4.56035715,-4.61442169,-4.67705376,-4.75124591,2.66040351,2.85929506,3.05514507,3.24702895,-31.93543067,-30.4016496,-28.83934795,-27.25142404,-8.23298598,-8.697629,-9.19546911,-9.70997915,-10.812908,-12.526414,-14.83843,39.77831,39.170002,38.376776,306.756214,312.46033,317.584782,-92.928604,-99.568022,-102.902008,-342.7012,-462.4032,-121.6616,-158.6452,1140.8232,1024.8904,-1327.8836,-666.7972,-13.682422,38.773389,315.022556,-101.235015,7.395753713,-79.03198433,-68.90759992,-2.291733256,0.036978769,-0.395159922,-0.344538,-0.011458666,0,0,0,0,,,,,,,,,,,,,,,
319,4.825,-31.33622364,-118.4974291,-13.66061562,1.27559288,4.815,4.82,4.83,0.005,0.005,0.005,0.005,0.005,-4.61442169,-4.67705376,-4.75124591,-4.83468312,2.85929506,3.05514507,3.24702895,3.43366927,-30.4016496,-28.83934795,-27.25142404,-25.64274346,-8.697629,-9.19546911,-9.70997915,-10.22199041,-12.526414,-14.83843,-16.687442,39.170002,38.376776,37.328064,312.46033,317.584782,321.736116,-99.568022,-102.902008,-102.402252,-462.4032,-369.8024,-158.6452,-209.7424,1024.8904,830.2668,-666.7972,99.9512,-15.762936,37.85242,319.660449,-102.65213,8.621069334,-78.28525053,-76.21431386,-2.285374721,0.043105347,-0.391426253,-0.381071569,-0.011426874,0,0,0,0,,,,,,,,,,,,,,,
320,4.83,-31.73061857,-120.1648583,-14.81041814,1.23705682,4.82,4.825,4.835,0.005,0.005,0.005,0.005,0.005,-4.67705376,-4.75124591,-4.83468312,-4.92816963,3.05514507,3.24702895,3.43366927,3.61280916,-28.83934795,-27.25142404,-25.64274346,-24.01727439,-9.19546911,-9.70997915,-10.22199041,-10.71562668,-14.83843,-16.687442,-18.697302,38.376776,37.328064,35.827978,317.584782,321.736116,325.093814,-102.902008,-102.402252,-98.727254,-369.8024,-401.972,-209.7424,-300.0172,830.2668,671.5396,99.9512,734.9996,-17.692372,36.578021,323.414965,-100.564753,9.798102274,-76.71407469,-83.59971546,-2.171264875,0.048990511,-0.383570373,-0.417998577,-0.010856324,0,0,0,0,,,,,,,,,,,,,,,
321,4.835,-32.1692761,-121.7850622,-15.95653024,1.18120253,4.825,4.83,4.84,0.005,0.005,0.005,0.005,0.005,-4.75124591,-4.83468312,-4.92816963,-5.03170547,3.24702895,3.43366927,3.61280916,3.78048183,-27.25142404,-25.64274346,-24.01727439,-22.37964939,-9.70997915,-10.22199041,-10.71562668,-11.17400063,-16.687442,-18.697302,-20.707168,37.328064,35.827978,33.534534,321.736116,325.093814,327.525,-102.402252,-98.727254,-91.67479,-401.972,-401.9732,-300.0172,-458.6888,671.5396,486.2372,734.9996,1410.4928,-19.702235,34.681256,326.309407,-95.201022,11.06201265,-73.71675464,-90.87520869,-1.962652206,0.055310063,-0.368583773,-0.454376043,-0.009813261,0,0,0,0,,,,,,,,,,,,,,,
322,4.84,-32.66349844,-123.3556401,-17.06818805,1.10882803,4.83,4.835,4.845,0.005,0.005,0.005,0.005,0.005,-4.83468312,-4.92816963,-5.03170547,-5.14720945,3.43366927,3.61280916,3.78048183,3.94420396,-25.64274346,-24.01727439,-22.37964939,-20.72595843,-10.22199041,-10.71562668,-11.17400063,-11.61844895,-18.697302,-20.707168,-23.100796,35.827978,33.534534,32.744426,325.093814,327.525,330.738192,-98.727254,-91.67479,-88.889664,-401.9732,-478.7256,-458.6888,-158.0216,486.2372,642.6384,1410.4928,557.0252,-21.903982,33.13948,329.131596,-90.282227,12.48714457,-71.34804346,-98.04701186,-1.747204851,0.062435723,-0.356740217,-0.490235059,-0.008736024,0,0,0,0,,,,,,,,,,,,,,,
323,4.845,-33.21889252,-124.8747761,-18.10952141,1.02185366,4.835,4.84,4.85,0.005,0.005,0.005,0.005,0.005,-4.92816963,-5.03170547,-5.14720945,-5.26037716,3.61280916,3.78048183,3.94420396,4.07931681,-24.01727439,-22.37964939,-20.72595843,-19.07742115,-10.71562668,-11.17400063,-11.61844895,-11.96943664,-20.707168,-23.100796,-22.633542,33.534534,32.744426,27.02257,327.525,330.738192,329.707456,-91.67479,-88.889664,-70.197538,-478.7256,93.4508,-158.0216,-1144.3712,642.6384,-206.1472,557.0252,3738.4252,-22.867169,29.883498,330.222824,-79.543601,13.25790548,-65.13036655,-104.3737838,-1.418637123,0.066289527,-0.325651833,-0.521868919,-0.007093186,0,0,0,0,,,,,,,,,,,,,,,
324,4.85,-33.83219175,-126.3402833,-19.24122106,0.92353175,4.84,4.845,4.855,0.005,0.005,0.005,0.005,0.005,-5.03170547,-5.14720945,-5.26037716,-5.38892691,3.78048183,3.94420396,4.07931681,4.21419798,-22.37964939,-20.72595843,-19.07742115,-17.4257296,-11.17400063,-11.61844895,-11.96943664,-12.28313571,-23.100796,-22.633542,-25.70995,32.744426,27.02257,26.976234,330.738192,329.707456,330.33831,-88.889664,-70.197538,-62.739814,93.4508,-615.2816,-1144.3712,-9.267200001,-206.1472,126.1708,3738.4252,1491.5448,-24.171746,26.999402,330.022883,-66.468676,14.27300846,-59.53513727,-110.8291623,-1.071386639,0.071365042,-0.297675686,-0.554145811,-0.005356933,0,0,0,0,,,,,,,,,,,,,,,
325,4.855,-34.49324609,-127.749796,-20.22431071,0.81849834,4.845,4.85,4.86,0.005,0.005,0.005,0.005,0.005,-5.14720945,-5.26037716,-5.38892691,-5.52466895,3.94420396,4.07931681,4.21419798,4.33267092,-20.72595843,-19.07742115,-17.4257296,-15.77459869,-11.61844895,-11.96943664,-12.28313571,-12.55834253,-22.633542,-25.70995,-27.148408,27.02257,26.976234,23.694588,329.707456,330.33831,330.226182,-70.197538,-62.739814,-55.041364,-615.2816,-287.6916,-9.267200001,-656.3292,126.1708,-22.42559999,1491.5448,1539.69,-26.429179,25.335411,330.282246,-58.890589,15.91091321,-56.48921463,-116.583295,-0.841280977,0.079554566,-0.282446073,-0.582916475,-0.004206405,0,0,0,0,,,,,,,,,,,,,,,
326,4.86,-35.18777514,-129.1010503,-20.94065715,0.71164917,4.85,4.855,4.865,0.005,0.005,0.005,0.005,0.005,-5.26037716,-5.38892691,-5.52466895,-5.67020351,4.07931681,4.21419798,4.33267092,4.43137785,-19.07742115,-17.4257296,-15.77459869,-14.1310102,-11.96943664,-12.28313571,-12.55834253,-12.81515496,-25.70995,-27.148408,-29.106912,26.976234,23.694588,19.741386,330.33831,330.226182,328.717698,-62.739814,-55.041364,-51.362486,-287.6916,-391.7008,-656.3292,-790.6404,-22.42559999,-301.6968,1539.69,735.7756,-28.12766,21.717987,329.47194,-53.201925,17.27439235,-48.93580217,-120.4165297,-0.660800954,0.086371962,-0.244679011,-0.602082649,-0.003304005,0,0,0,0,,,,,,,,,,,,,,,
327,4.865,-35.89848273,-130.3919532,-21.33856337,0.6084655,4.855,4.86,4.87,0.005,0.005,0.005,0.005,0.005,-5.38892691,-5.52466895,-5.67020351,-5.81593096,4.21419798,4.33267092,4.43137785,4.51539519,-17.4257296,-15.77459869,-14.1310102,-12.50122419,-12.28313571,-12.55834253,-12.81515496,-13.0306728,-27.148408,-29.106912,-29.14549,23.694588,19.741386,16.803468,330.226182,328.717698,325.957202,-55.041364,-51.362486,-43.103568,-391.7008,-7.7156,-790.6404,-587.5836,-301.6968,-552.0992,735.7756,1651.7836,-29.126201,18.272427,327.33745,-47.233027,18.24892571,-41.58382112,-121.9096935,-0.501601822,0.091244629,-0.207919106,-0.609548468,-0.002508009,0,0,0,0,,,,,,,,,,,,,,,
