,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,delta_t_prev,delta_t,del_delta_t,knee_angular_vel_r_prev,knee_angular_vel_r,knee_angular_acc_r,ankle_angular_vel_r_prev,ankle_angular_vel_r,ankle_angular_acc_r,knee_angular_vel_l_prev,knee_angular_vel_l,knee_angular_acc_l,ankle_angular_vel_l_prev,ankle_angular_vel_l,ankle_angular_acc_l,knee_r_sin,knee_r_sin2,knee_r_cos,knee_r_cos2,ankle_r_sin,ankle_r_sin2,ankle_r_cos,ankle_r_cos2,knee_l_sin,knee_l_sin2,knee_l_cos,knee_l_cos2,ankle_l_sin,ankle_l_sin2,ankle_l_cos,ankle_l_cos2,knee_angle_r_^2,knee_angle_r_^3,ankle_angle_r_^2,ankle_angle_r_^3,knee_angle_l_^2,knee_angle_l_^3,ankle_angle_l_^2,ankle_angle_l_^3,knee_angle_r_tan,ankle_angle_r_tan,knee_angle_l_tan,ankle_angle_l_tan
308,4.77,-24.96788136,-98.32543637,-5.33185644,1.00034342,4.76,4.765,-4.62884483,-4.57822968,-4.53530023,0.74042145,0.92307257,1.10466113,-45.36537212,-44.17140216,-42.94803497,-6.69977937,-6.61334597,-6.57112508,0.005,0.005,0.005,10.12303,8.58589,-307.428,36.530224,36.317712,-42.5024,238.793992,244.673438,1175.8892,17.28668,8.444178,-1768.5004,-0.079073287,-0.157651386,0.996868805,0.987494831,0.019278779,0.038550393,0.999814147,0.999256657,-0.68133477,-0.997435876,0.731971947,0.071565861,-0.114436513,-0.22736946,0.993430563,0.973808569,20.56894818,-93.28635539,1.220276212,1.347991699,1844.533708,-79219.09819,43.17968482,-283.7391098,-0.079321658,0.019282363,-0.930820879,-0.115193268
309,4.775,-25.95219877,-100.2439844,-5.65266918,1.0407336,4.765,4.77,-4.57822968,-4.53530023,-4.50282864,0.92307257,1.10466113,1.29122015,-44.17140216,-42.94803497,-41.69456677,-6.61334597,-6.57112508,-6.5757244,0.005,0.005,0.005,8.58589,6.494318,-418.3144,36.317712,37.311804,198.8184,244.673438,250.69364,1204.0404,8.444178,-0.919864,-1872.8084,-0.078508313,-0.156531987,0.996913459,0.98767289,0.022534135,0.045056827,0.999746074,0.998984425,-0.66515955,-0.993350949,0.746701261,0.115125547,-0.114516259,-0.227525799,0.993421374,0.973772053,20.27546576,-91.29694792,1.667249476,2.152786118,1738.436898,-72483.37332,43.24015138,-284.3353185,-0.078751382,0.022539859,-0.89079741,-0.115274607
310,4.78,-26.84960336,-102.1477146,-6.02756676,1.08540947,4.77,4.775,-4.53530023,-4.50282864,-4.47342922,1.10466113,1.29122015,1.47490666,-42.94803497,-41.69456677,-40.41199869,-6.57112508,-6.5757244,-6.63764951,0.005,0.005,0.005,6.494318,5.879884,-122.8868,37.311804,36.737302,-114.9004,250.69364,256.513616,1163.9952,-0.919864,-12.385022,-2293.0316,-0.077996769,-0.155518322,0.996953612,0.987833008,0.025739134,0.051461214,0.999668694,0.998674994,-0.648279366,-0.987203142,0.761402564,0.159467728,-0.115589879,-0.229630165,0.993297025,0.97327796,20.01156899,-89.52033744,2.175349656,3.208437695,1633.129638,-65998.0328,44.05839102,-292.4441575,-0.078235104,0.025747665,-0.851427873,-0.116369903
311,4.785,-27.64573851,-104.0369248,-6.53528304,1.12802251,4.775,4.78,-4.50282864,-4.47342922,-4.46527618,1.29122015,1.47490666,1.67731688,-41.69456677,-40.41199869,-39.08212944,-6.5757244,-6.63764951,-6.74240113,0.005,0.005,0.005,5.879884,1.630608,-849.8552,36.737302,40.482044,748.9484,256.513616,265.97385,1892.0468,-12.385022,-20.950324,-1713.0604,-0.077854905,-0.155237183,0.9969647,0.987877228,0.029270521,0.058515958,0.999571527,0.998286473,-0.630433728,-0.978739634,0.776243077,0.20510663,-0.11740569,-0.233187434,0.993084037,0.972431808,19.93869136,-89.03176361,2.813391916,4.718949751,1527.412842,-59694.54638,45.459973,-306.5093733,-0.078091937,0.029283068,-0.812160194,-0.118223319
312,4.79,-28.33586638,-105.9119733,-7.145264,1.16961099,4.78,4.785,-4.47342922,-4.46527618,-4.46174968,1.47490666,1.67731688,1.8692745,-40.41199869,-39.08212944,-37.72368249,-6.63764951,-6.74240113,-6.92028651,0.005,0.005,0.005,1.630608,0.7053,-185.0616,40.482044,38.391524,-418.104,265.97385,271.68939,1143.108,-20.950324,-35.577076,-2925.3504,-0.077793542,-0.155115576,0.99696949,0.98789633,0.032619207,0.065203698,0.999467852,0.997871975,-0.61185403,-0.967917219,0.790970698,0.251269291,-0.120488333,-0.23922109,0.992714743,0.970965123,19.90721021,-88.82098877,3.494187156,6.53159495,1423.076221,-53683.67551,47.89036538,-331.4150495,-0.078030013,0.032636575,-0.773548289,-0.121372564
313,4.795,-28.92456318,-107.7725883,-7.84037329,1.20952378,4.785,4.79,-4.46527618,-4.46174968,-4.46953452,1.67731688,1.8692745,2.06112894,-39.08212944,-37.72368249,-36.34471025,-6.74240113,-6.92028651,-7.16161338,0.005,0.005,0.005,0.7053,-1.556968,-452.4536,38.391524,38.370888,-4.1272,271.68939,275.794448,821.0116,-35.577076,-48.265374,-2537.6596,-0.077929001,-0.155384024,0.996958911,0.987854142,0.035965728,0.071884918,0.999353024,0.997412933,-0.592641897,-0.954705874,0.805466065,0.297551163,-0.124668516,-0.247391815,0.992198449,0.968915522,19.97673883,-89.28672378,4.248252507,8.756196187,1320.937963,-48009.10753,51.2887062,-367.3098846,-0.078166713,0.035989012,-0.735775129,-0.125648771
314,4.8,-29.42659903,-109.6178581,-8.62128816,1.24538901,4.79,4.795,-4.46174968,-4.46953452,-4.48813981,1.8692745,2.06112894,2.26429192,-37.72368249,-36.34471025,-34.90226304,-6.92028651,-7.16161338,-7.44722356,0.005,0.005,0.005,-1.556968,-3.721058,-432.818,38.370888,40.632596,452.3416,275.794448,288.489442,2538.9988,-48.265374,-57.122036,-1771.3324,-0.078252733,-0.15602555,0.996933553,0.98775302,0.039509063,0.07895643,0.999219212,0.996878068,-0.572178267,-0.938520297,0.820129277,0.345224062,-0.129612895,-0.257039135,0.991564671,0.966400995,20.14339895,-90.40639075,5.127017899,11.6090652,1218.167965,-42516.81875,55.46113875,-413.0314992,-0.078493429,0.039539936,-0.697668384,-0.130715523
315,4.805,-29.86190408,-111.4461282,-9.4862974,1.27461248,4.795,4.8,-4.46953452,-4.48813981,-4.52598997,2.06112894,2.26429192,2.46860966,-36.34471025,-34.90226304,-33.43403002,-7.16161338,-7.44722356,-7.8224234,0.005,0.005,0.005,-3.721058,-7.570032,-769.7948,40.632596,40.863548,46.1904,288.489442,293.646604,1031.4324,-57.122036,-75.039968,-3583.5864,-0.0789113,-0.157330452,0.996881641,0.987546014,0.043072038,0.086064131,0.999071969,0.996289599,-0.550976489,-0.919602643,0.834520766,0.392849817,-0.136103303,-0.269673629,0.990694651,0.962951782,20.48458521,-92.71302719,6.094033653,15.04379035,1117.834363,-37373.70766,61.19030785,-478.656496,-0.079158143,0.043112047,-0.660231011,-0.137381688
316,4.81,-30.2512101,-113.2540362,-10.43088361,1.29451602,4.8,4.805,-4.48813981,-4.52598997,-4.56035715,2.26429192,2.46860966,2.66040351,-34.90226304,-33.43403002,-31.93543067,-7.44722356,-7.8224234,-8.23298598,0.005,0.005,0.005,-7.570032,-6.873436,139.3192,40.863548,38.35877,-500.9556,293.646604,299.71987,1214.6532,-75.039968,-82.112516,-1414.5096,-0.079509236,-0.158515039,0.996834129,0.987356563,0.046416118,0.09273218,0.998922191,0.995691088,-0.528963222,-0.897803722,0.848644749,0.440395819,-0.143198738,-0.28344585,0.989693953,0.958988243,20.79685734,-94.84109705,7.077746836,18.82966253,1019.871732,-32570.04299,67.78205815,-558.0487344,-0.079761751,0.046466199,-0.623303477,-0.144689919
317,4.815,-30.6142405,-115.0362474,-11.44776613,1.30254634,4.805,4.81,-4.52598997,-4.56035715,-4.61442169,2.46860966,2.66040351,2.85929506,-33.43403002,-31.93543067,-30.4016496,-7.8224234,-8.23298598,-8.697629,0.005,0.005,0.005,-6.873436,-10.812908,-787.8944,38.35877,39.77831,283.908,299.71987,306.756214,1407.2688,-82.112516,-92.928604,-2163.2176,-0.080449817,-0.160378104,0.99675866,0.987055654,0.049883402,0.099642599,0.998755048,0.995023292,-0.506058597,-0.872950168,0.8624991,0.487809394,-0.151219915,-0.298961815,0.988500145,0.954265075,21.29288753,-98.25436208,8.17556824,23.37636188,924.2602984,-28099.03773,75.64875022,-657.9647637,-0.08071143,0.049945582,-0.586735217,-0.152979153
318,4.82,-30.9700632,-116.7862616,-12.53279988,1.2970477,4.81,4.815,-4.56035715,-4.61442169,-4.67705376,2.66040351,2.85929506,3.05514507,-31.93543067,-30.4016496,-28.83934795,-8.23298598,-8.697629,-9.19546911,0.005,0.005,0.005,-10.812908,-12.526414,-342.7012,39.77831,39.170002,-121.6616,306.756214,312.46033,1140.8232,-92.928604,-99.568022,-1327.8836,-0.081539361,-0.16253569,0.996670122,0.986702665,0.053297076,0.10644265,0.998578701,0.994318843,-0.482355365,-0.845063088,0.875975628,0.534666603,-0.159803125,-0.315498961,0.987148905,0.948925922,21.87483187,-102.3097647,9.333911399,28.51645339,831.7079902,-23985.91612,84.55665215,-777.5380829,-0.081811785,0.053372935,-0.550649298,-0.161883506
319,4.825,-31.33622364,-118.4974291,-13.66061562,1.27559288,4.815,4.82,-4.61442169,-4.67705376,-4.75124591,2.85929506,3.05514507,3.24702895,-30.4016496,-28.83934795,-27.25142404,-8.697629,-9.19546911,-9.70997915,0.005,0.005,0.005,-12.526414,-14.83843,-462.4032,39.170002,38.376776,-158.6452,312.46033,317.584782,1024.8904,-99.568022,-102.902008,-666.7972,-0.082829878,-0.1650905,0.996563702,0.986278423,0.056641016,0.113100171,0.998394609,0.993583591,-0.457896011,-0.814144383,0.889005761,0.580662487,-0.168661056,-0.332489672,0.985674109,0.943106896,22.5743377,-107.2562297,10.543197,34.23406589,742.6401122,-20238.00061,94.28369509,-915.4927135,-0.083115488,0.056732093,-0.515065291,-0.171112394
320,4.83,-31.73061857,-120.1648583,-14.81041814,1.23705682,4.82,4.825,-4.67705376,-4.75124591,-4.83468312,3.05514507,3.24702895,3.43366927,-28.83934795,-27.25142404,-25.64274346,-9.19546911,-9.70997915,-10.22199041,0.005,0.005,0.005,-14.83843,-16.687442,-369.8024,38.376776,37.328064,-209.7424,317.584782,321.736116,830.2668,-102.902008,-102.402252,99.9512,-0.08428104,-0.167962339,0.996442024,0.985793413,0.059892969,0.119570898,0.998204805,0.992825665,-0.432758408,-0.780272008,0.901509933,0.62544032,-0.177462467,-0.349291412,0.984127569,0.937014146,23.37416087,-113.006661,11.79008466,40.48325137,657.5502922,-16861.39345,104.4890879,-1068.086455,-0.08458198,0.060000682,-0.480037315,-0.180324657
321,4.835,-32.1692761,-121.7850622,-15.95653024,1.18120253,4.825,4.83,-4.75124591,-4.83468312,-4.92816963,3.24702895,3.43366927,3.61280916,-27.25142404,-25.64274346,-24.01727439,-9.70997915,-10.22199041,-10.71562668,0.005,0.005,0.005,-16.687442,-18.697302,-401.972,37.328064,35.827978,-300.0172,321.736116,325.093814,671.5396,-102.402252,-98.727254,734.9996,-0.085906769,-0.171178374,0.99630318,0.985240054,0.063013639,0.125776819,0.998012666,0.992058563,-0.407012054,-0.743548169,0.913422787,0.668682376,-0.185934603,-0.365384597,0.982562122,0.930856647,24.2868559,-119.6897457,13.05239003,47.15579425,576.8294691,-13853.87164,114.8246551,-1230.418138,-0.086225529,0.063139117,-0.445589994,-0.189234451
322,4.84,-32.66349844,-123.3556401,-17.06818805,1.10882803,4.83,4.835,-4.83468312,-4.92816963,-5.03170547,3.43366927,3.61280916,3.78048183,-25.64274346,-24.01727439,-22.37964939,-10.22199041,-10.71562668,-11.17400063,0.005,0.005,0.005,-18.697302,-20.707168,-401.9732,35.827978,33.534534,-458.6888,325.093814,327.525,486.2372,-98.727254,-91.67479,1410.4928,-0.087706988,-0.174737987,0.996146317,0.984614968,0.065933989,0.131581032,0.997823987,0.991305418,-0.380741967,-0.704129974,0.924681326,0.710071109,-0.193789199,-0.380231149,0.981043193,0.924891493,25.31805994,-127.3930207,14.29204287,54.03080837,500.8487068,-11208.81846,124.8582901,-1395.166612,-0.088046291,0.066077775,-0.411754792,-0.197533809
323,4.845,-33.21889252,-124.8747761,-18.10952141,1.02185366,4.835,4.84,-4.92816963,-5.03170547,-5.14720945,3.61280916,3.78048183,3.94420396,-24.01727439,-22.37964939,-20.72595843,-10.71562668,-11.17400063,-11.61844895,0.005,0.005,0.005,-20.707168,-23.100796,-478.7256,33.534534,32.744426,-158.0216,327.525,330.738192,642.6384,-91.67479,-88.889664,557.0252,-0.089714965,-0.178706375,0.995967482,0.98390245,0.068784988,0.137244143,0.997631508,0.990537251,-0.35389862,-0.661991284,0.935283789,0.749511534,-0.201393329,-0.394533742,0.979510453,0.918881454,26.49376512,-136.3689582,15.55674488,61.35897475,429.5653528,-8903.153646,134.988356,-1568.355323,-0.090078207,0.068948292,-0.378386351,-0.205606105
324,4.85,-33.83219175,-126.3402833,-19.24122106,0.92353175,4.84,4.845,-5.03170547,-5.14720945,-5.26037716,3.78048183,3.94420396,4.07931681,-22.37964939,-20.72595843,-19.07742115,-11.17400063,-11.61844895,-11.96943664,0.005,0.005,0.005,-23.100796,-22.633542,93.4508,32.744426,27.02257,-1144.3712,330.738192,329.707456,-206.1472,-88.889664,-70.197538,3738.4252,-0.091681973,-0.182591679,0.995788339,0.983188832,0.071137374,0.141914298,0.997466528,0.989878948,-0.326845493,-0.61778883,0.945077787,0.786344048,-0.207389887,-0.405761784,0.978258368,0.91397887,27.67156787,-145.5628836,16.64082564,67.88319975,363.9479977,-6943.189229,143.2674135,-1714.830228,-0.09206974,0.071318056,-0.345839778,-0.211999093
325,4.855,-34.49324609,-127.749796,-20.22431071,0.81849834,4.845,4.85,-5.14720945,-5.26037716,-5.38892691,3.94420396,4.07931681,4.21419798,-20.72595843,-19.07742115,-17.4257296,-11.61844895,-11.96943664,-12.28313571,0.005,0.005,0.005,-22.633542,-25.70995,-615.2816,27.02257,26.976234,-9.267200001,329.707456,330.33831,126.1708,-70.197538,-62.739814,1491.5448,-0.093915907,-0.187001623,0.995580134,0.982359605,0.073485331,0.146573297,0.997296298,0.989199812,-0.299469279,-0.571450838,0.954105943,0.820636302,-0.212742796,-0.415745476,0.977108235,0.909481005,29.04053324,-156.4973111,17.75946461,74.8418999,303.6560521,-5291.428255,150.8754229,-1853.223294,-0.094332846,0.073684552,-0.313874241,-0.21772695
326,4.86,-35.18777514,-129.1010503,-20.94065715,0.71164917,4.85,4.855,-5.26037716,-5.38892691,-5.52466895,4.07931681,4.21419798,4.33267092,-19.07742115,-17.4257296,-15.77459869,-11.96943664,-12.28313571,-12.55834253,0.005,0.005,0.005,-25.70995,-27.148408,-287.6916,26.976234,23.694588,-656.3292,330.33831,330.226182,-22.42559999,-62.739814,-55.041364,1539.69,-0.096274316,-0.191654212,0.995354839,0.981462512,0.075547325,0.150662854,0.997142217,0.988585203,-0.271853634,-0.523230497,0.962338611,0.852191203,-0.217433634,-0.424463115,0.976075107,0.90544523,30.52196701,-168.6237634,18.7720373,81.33306012,248.8379638,-3925.319018,157.7119671,-1980.600904,-0.096723613,0.075763841,-0.282492702,-0.22276322
327,4.865,-35.89848273,-130.3919532,-21.33856337,0.6084655,4.855,4.86,-5.38892691,-5.52466895,-5.67020351,4.21419798,4.33267092,4.43137785,-17.4257296,-15.77459869,-14.1310102,-12.28313571,-12.55834253,-12.81515496,0.005,0.005,0.005,-27.148408,-29.106912,-391.7008,23.694588,19.741386,-790.6404,330.226182,328.717698,-301.6968,-55.041364,-51.362486,735.7756,-0.098802261,-0.19663766,0.995107086,0.980476227,0.077265049,0.154068145,0.997010588,0.988060224,-0.2441399,-0.473504464,0.969740021,0.880791418,-0.221806421,-0.432562765,0.97509072,0.901603823,32.15120784,-182.3038916,19.63710965,87.01945274,199.6854493,-2821.75712,164.2281966,-2104.609789,-0.099288069,0.077496719,-0.251758095,-0.227472599
328,4.87,-36.60822318,-131.6212519,-21.37128375,0.51476921,4.86,4.865,-5.52466895,-5.67020351,-5.81593096,4.33267092,4.43137785,4.51539519,-15.77459869,-14.1310102,-12.50122419,-12.55834253,-12.81515496,-13.0306728,0.005,0.005,0.005,-29.106912,-29.14549,-7.7156,19.741386,16.803468,-587.5836,328.717698,325.957202,-552.0992,-51.362486,-43.103568,1651.7836,-0.101332918,-0.201622627,0.994852572,0.97946328,0.078726961,0.15696522,0.996896216,0.987604131,-0.216460474,-0.42265699,0.976291382,0.906289727,-0.225472643,-0.439333219,0.9742495,0.898324175,33.82505293,-196.7241726,20.38879372,92.0634611,156.2806062,-1953.698895,169.7984336,-2212.58783,-0.10185722,0.078972074,-0.221717079,-0.231432136
329,4.875,-37.30356953,-132.788574,-20.99887958,0.43639961,4.865,4.87,-5.67020351,-5.81593096,-5.97756453,4.43137785,4.51539519,4.58796338,-14.1310102,-12.50122419,-10.89272014,-12.81515496,-13.0306728,-13.24198303,0.005,0.005,0.005,-29.14549,-32.326714,-636.2448,16.803468,14.513638,-457.966,325.957202,321.70081,-851.2784,-43.103568,-42.262046,168.3044,-0.104139028,-0.207145595,0.99456275,0.978310126,0.079989521,0.159466421,0.996795705,0.987203353,-0.188970676,-0.371131881,0.981982731,0.928580167,-0.229064191,-0.445947353,0.973411319,0.895059193,35.73127771,-213.5860183,21.04940798,96.57391297,118.651352,-1292.435972,175.3501146,-2321.983241,-0.104708353,0.080246655,-0.192437881,-0.235321068
330,4.88,-37.97415864,-133.8933322,-20.19000409,0.37886885,4.87,4.875,-5.81593096,-5.97756453,-6.14638375,4.51539519,4.58796338,4.64428714,-12.50122419,-10.89272014,-9.31543474,-13.0306728,-13.24198303,-13.45346531,0.005,0.005,0.005,-32.326714,-33.763844,-287.426,14.513638,11.264752,-649.7772,321.70081,315.45708,-1248.746,-42.262046,-42.296456,-6.882,-0.107069002,-0.212907051,0.994251592,0.977072458,0.080969367,0.161407023,0.99671659,0.986887923,-0.161869661,-0.319469896,0.986812147,0.947596425,-0.232655544,-0.45254258,0.9725592,0.891742796,37.7780332,-232.1982894,21.56940304,100.1745012,86.7773244,-808.3685023,180.9957288,-2435.019759,-0.107688037,0.081236098,-0.164032903,-0.23921993
331,4.885,-38.61207151,-134.9348728,-18.8945509,0.34155558,4.875,4.88,-5.97756453,-6.14638375,-6.32589221,4.58796338,4.64428714,4.67949038,-10.89272014,-9.31543474,-7.78688825,-13.24198303,-13.45346531,-13.67093398,0.005,0.005,0.005,-33.763844,-35.901692,-427.5696,11.264752,7.040648,-844.8208,315.45708,305.709298,-1949.5564,-42.296456,-43.493734,-239.4556,-0.110183475,-0.219025194,0.993911265,0.975719204,0.081581747,0.162619613,0.996666654,0.986688837,-0.135488843,-0.268478966,0.990778872,0.963285547,-0.236345251,-0.459298775,0.971669142,0.888281845,40.01691225,-253.1426735,21.89763022,102.4697499,60.63562862,-472.162864,186.8944359,-2555.021494,-0.110858463,0.081854596,-0.136749831,-0.243236345
332,4.89,-39.21113392,-135.9129908,-17.14871185,0.3337345,4.88,4.885,-6.14638375,-6.32589221,-6.5100073,4.64428714,4.67949038,4.70172346,-9.31543474,-7.78688825,-6.32531053,-13.45346531,-13.67093398,-13.87125911,0.005,0.005,0.005,-35.901692,-36.823018,-184.2652,7.040648,4.446616,-518.8064,305.709298,292.315544,-2678.7508,-43.493734,-40.065026,685.7416,-0.11337675,-0.225291408,0.993552068,0.974291425,0.081968487,0.163385314,0.996634922,0.986562334,-0.110173385,-0.219005383,0.993912383,0.975723651,-0.239741078,-0.465498953,0.970836863,0.885048431,42.38019505,-275.8953791,22.10620349,103.9372556,40.0095533,-253.0728488,192.4118293,-2668.99434,-0.114112539,0.082245249,-0.110848186,-0.246942702
333,4.895,-39.76726353,-136.8271948,-14.96011744,0.35934018,4.885,4.89,-6.32589221,-6.5100073,-6.70698416,4.67949038,4.70172346,4.71145234,-7.78688825,-6.32531053,-4.95963375,-13.67093398,-13.87125911,-14.06142681,0.005,0.005,0.005,-36.823018,-39.395372,-514.4708,4.446616,1.945776,-500.168,292.315544,273.135356,-3836.0376,-40.065026,-38.03354,406.2972,-0.1167918,-0.231985053,0.99315642,0.972719351,0.082137716,0.163720343,0.996620989,0.986506791,-0.086453878,-0.172260364,0.996255854,0.985051454,-0.24296201,-0.471363698,0.970035804,0.881938923,44.98363652,-301.7045376,22.19778315,104.5837974,24.59796693,-121.996907,197.7237239,-2780.277673,-0.117596582,0.082416201,-0.086778791,-0.250467054
334,4.9,-40.28055536,-137.6772856,-12.34196716,0.41923636,4.89,4.895,-6.5100073,-6.70698416,-6.8976818,4.70172346,4.71145234,4.69504197,-6.32531053,-4.95963375,-3.72581049,-13.87125911,-14.06142681,-14.21791275,0.005,0.005,0.005,-39.395372,-38.139528,251.1688,1.945776,-3.282074,-1045.57,273.135356,246.764652,-5274.1408,-38.03354,-31.297188,1347.2704,-0.120096672,-0.238454872,0.992762202,0.971153579,0.081852265,0.163155216,0.996644474,0.986600413,-0.064981841,-0.129688996,0.997886447,0.991554721,-0.245610458,-0.476174136,0.96936861,0.879351006,47.57801421,-328.1780027,22.0434191,103.4947778,13.88166381,-51.72044863,202.149043,-2874.137455,-0.120972244,0.082127848,-0.065119474,-0.253371581
335,4.905,-40.75530489,-138.4631751,-9.32489015,0.5126929,4.895,4.9,-6.70698416,-6.8976818,-7.13109561,4.71145234,4.69504197,4.67708376,-4.95963375,-3.72581049,-2.65880966,-14.06142681,-14.21791275,-14.32871383,0.005,0.005,0.005,-38.139528,-46.682762,-1708.6468,-3.282074,-3.591642,-61.9136,246.764652,213.400166,-6672.8972,-31.297188,-22.160216,1827.3944,-0.124140018,-0.246359517,0.992264711,0.969178512,0.081539883,0.162536724,0.99667008,0.986702495,-0.04638833,-0.092676784,0.998923482,0.995696246,-0.247484605,-0.479571621,0.968891826,0.877502741,50.8525246,-362.6342149,21.8751125,102.3117334,7.069268808,-18.7958402,205.31204,-2941.857467,-0.125107762,0.081812312,-0.046438321,-0.255430584
336,4.91,-41.20010493,-139.1844555,-5.95743957,0.63742815,4.9,4.905,-6.8976818,-7.13109561,-7.36255265,4.69504197,4.67708376,4.64828686,-3.72581049,-2.65880966,-1.78887517,-14.21791275,-14.32871383,-14.36806223,0.005,0.005,0.005,-46.682762,-46.291408,78.2708,-3.591642,-5.75938,-433.5476,213.400166,173.986898,-7882.6536,-22.160216,-7.86968,2858.1072,-0.128147433,-0.254181748,0.991755129,0.967156471,0.081038946,0.161544807,0.996710936,0.986865379,-0.031216689,-0.062402951,0.99951264,0.998051037,-0.248149942,-0.480776435,0.968721635,0.876843213,54.20718152,-399.103228,21.60657073,100.4335388,3.200074374,-5.72453359,206.4412122,-2966.160184,-0.129212776,0.081306368,-0.031231911,-0.256162279
337,4.915,-41.62660117,-139.8403621,-2.30548325,0.78975112,4.905,4.91,-7.13109561,-7.36255265,-7.60738193,4.67708376,4.64828686,4.60097293,-2.65880966,-1.78887517,-1.1478349,-14.32871383,-14.36806223,-14.32654327,0.005,0.005,0.005,-46.291408,-48.965856,-534.8896,-5.75938,-9.462786,-740.6812,173.986898,128.208054,-9155.7688,-7.86968,8.303792,3234.6944,-0.132384096,-0.262437833,0.991198492,0.964948902,0.08021585,0.159914712,0.996777516,0.987130835,-0.020032158,-0.040056277,0.999799336,0.999197425,-0.2474479,-0.479505134,0.968901201,0.877539074,57.87225983,-440.2563837,21.1689519,97.39777466,1.317524958,-1.512301128,205.2498421,-2940.520744,-0.133559622,0.08047518,-0.020036179,-0.255390229
338,4.92,-42.0487682,-140.4295049,1.54975321,0.96479806,4.91,4.915,-7.36255265,-7.60738193,-7.85995878,4.64828686,4.60097293,4.55411253,-1.78887517,-1.1478349,-0.73514293,-14.36806223,-14.32654327,-14.26829574,0.005,0.005,0.005,-48.965856,-50.51537,-309.9028,-9.462786,-9.37208,18.1412,128.208054,82.538394,-9133.932,8.303792,11.649506,669.1428,-0.136752294,-0.270935087,0.990605275,0.96259762,0.079400591,0.158299813,0.996842789,0.987391092,-0.012830313,-0.025658513,0.999917688,0.999670766,-0.246462776,-0.477719912,0.969152258,0.8785122,61.77895202,-485.5800164,20.73994094,94.45202489,0.540435128,-0.397297063,203.5842633,-2904.800477,-0.138049228,0.079652069,-0.012831369,-0.254307591
