time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev,ankle_angle_l,delta_t,knee_angular_vel_r,ankle_angular_vel_r,knee_angular_vel_l,ankle_angular_vel_l
5.49,-29.68064056,-101.5779609,-12.14842143,0.95770156,5.485,-2.385507,-2.53279645,2.52917595,2.78062529,-21.14670898,-19.77248286,-11.71396567,-11.86255896,0.005,-29.45789,50.289868,274.845224,-29.718658
5.495,-30.34650104,-103.6986706,-13.47541133,0.86412282,5.49,-2.53279645,-2.66908791,2.78062529,3.02613821,-19.77248286,-18.40480072,-11.86255896,-12.03601522,0.005,-27.258292,49.102584,273.536428,-34.691252
5.5,-31.06034724,-105.7898193,-14.87359454,0.75614179,5.495,-2.66908791,-2.84441961,3.02613821,3.28678083,-18.40480072,-17.00969076,-12.03601522,-12.22290727,0.005,-35.06634,52.128524,279.021992,-37.37841
5.505,-31.81331116,-107.8518794,-16.32528808,0.63448206,5.5,-2.84441961,-2.992785,3.28678083,3.50092305,-17.00969076,-15.66468277,-12.22290727,-12.40308671,0.005,-29.673078,42.828444,269.001598,-36.035888
5.51,-32.58909306,-109.8857618,-17.80951009,0.50030907,5.505,-2.992785,-3.18313356,3.50092305,3.76616225,-15.66468277,-14.29708349,-12.40308671,-12.60624339,0.005,-38.069712,53.04784,273.519856,-40.631336
5.515,-33.36752011,-111.8925559,-19.30193095,0.35529237,5.51,-3.18313356,-3.32685688,3.76616225,3.94626521,-14.29708349,-12.98408129,-12.60624339,-12.82285167,0.005,-28.744664,36.020592,262.60044,-43.321656
5.52,-34.130334,-113.8736284,-20.77477737,0.20167225,5.515,-3.32685688,-3.50560637,3.94626521,4.14385479,-12.98408129,-11.65744342,-12.82285167,-13.05738799,0.005,-35.749898,39.517916,265.327574,-46.907264
5.525,-34.8607372,-115.8289297,-22.19670063,0.04231998,5.52,-3.50560637,-3.67582937,4.14385479,4.32439069,-11.65744342,-10.40042634,-13.05738799,-13.30608795,0.005,-34.0446,36.10718,251.403416,-49.739992
5.53,-35.54469038,-117.7562252,-23.51016774,-0.12357546,5.525,-3.67582937,-3.85603063,4.32439069,4.48898943,-10.40042634,-9.14013454,-13.30608795,-13.57040587,0.005,-36.040252,32.919748,252.05836,-52.863584
5.535,-36.17245887,-119.6505954,-24.71902587,-0.28585304,5.53,-3.85603063,-4.03584181,4.48898943,4.63965235,-9.14013454,-7.9471381,-13.57040587,-13.84138547,0.005,-35.962236,30.132584,238.599288,-54.19592
5.54,-36.73822316,-121.5045539,-25.776386,-0.43941697,5.535,-4.03584181,-4.22562196,4.63965235,4.78971101,-7.9471381,-6.83436767,-13.84138547,-14.08046716,0.005,-37.95603,30.011732,222.554086,-47.816338
5.545,-37.24107764,-123.3086549,-26.63073266,-0.57914345,5.54,-4.22562196,-4.43541827,4.78971101,4.95352466,-6.83436767,-5.76894295,-14.08046716,-14.37351212,0.005,-41.959262,32.76273,213.084944,-58.608992
5.55,-37.68495386,-125.0520652,-27.22952006,-0.69976884,5.545,-4.43541827,-4.64252687,4.95352466,5.09406991,-5.76894295,-4.78924075,-14.37351212,-14.57464807,0.005,-41.42172,28.10905,195.94044,-40.22719
5.555,-38.07584371,-126.722479,-27.52110058,-0.79611075,5.55,-4.64252687,-4.84787071,5.09406991,5.21423444,-4.78924075,-3.93675199,-14.57464807,-14.74396156,0.005,-41.068768,24.032906,170.497752,-33.862698
5.56,-38.42154554,-128.3071512,-27.45684561,-0.86332489,5.555,-4.84787071,-5.05393627,5.21423444,5.32293378,-3.93675199,-3.22301636,-14.74396156,-14.83913297,0.005,-41.213112,21.739868,142.747126,-19.034282
5.565,-38.73122316,-129.7936547,-26.99341599,-0.89718487,5.56,-5.05393627,-5.27332853,5.32293378,5.41909151,-3.22301636,-2.63088477,-14.83913297,-14.93398461,0.005,-43.878452,19.231546,118.426318,-18.970328
5.57,-39.01473515,-131.1707892,-26.09510898,-0.89436407,5.565,-5.27332853,-5.52508556,5.41909151,5.53671871,-2.63088477,-2.21443255,-14.93398461,-14.88843101,0.005,-50.351406,23.52544,83.290444,9.11072
5.575,-39.28012895,-132.4288996,-24.73614831,-0.8526926,5.57,-5.52508556,-5.74407591,5.53671871,5.61527478,-2.21443255,-1.91880628,-14.88843101,-14.92303135,0.005,-43.79807,15.711214,59.125254,-6.920068
5.58,-39.53015069,-133.5595763,-22.90275721,-0.77136249,5.575,-5.74407591,-6.02938803,5.61527478,5.69495557,-1.91880628,-1.81289434,-14.92303135,-14.75731422,0.005,-57.062424,15.936158,21.182388,33.143426
5.585,-39.76562085,-134.5566661,-20.59486374,-0.65105823,5.58,-6.02938803,-6.2796481,5.69495557,5.74545544,-1.81289434,-1.7948605,-14.75731422,-14.71939161,0.005,-50.052014,10.099974,3.606768,7.584522
5.59,-39.98924243,-135.4163974,-17.82731576,-0.49399531,5.585,-6.2796481,-6.56308168,5.74545544,5.7920638,-1.7948605,-1.94696544,-14.71939161,-14.59203436,0.005,-56.686716,9.321672,-30.420988,25.47145
5.595,-40.20543818,-136.136519,-14.63050452,-0.30385706,5.59,-6.56308168,-6.85039945,5.7920638,5.82055366,-1.94696544,-2.21209863,-14.59203436,-14.45958723,0.005,-57.463554,5.697972,-53.026638,26.489426
5.6,-40.41999934,-136.7163205,-11.05030178,-0.08563054,5.595,-6.85039945,-7.14372577,5.82055366,5.81921655,-2.21209863,-2.56464198,-14.45958723,-14.32279698,0.005,-58.665264,-0.267422,-70.50867,27.35805
5.605,-40.638751,-137.1561127,-7.14723741,0.15464756,5.6,-7.14372577,-7.3879968,5.81921655,5.77251183,-2.56464198,-2.96666276,-14.32279698,-14.24829627,0.005,-48.854206,-9.340944,-80.404156,14.900142
5.61,-40.86845241,-137.4562996,-2.99486264,0.41021767,5.605,-7.3879968,-7.74093285,5.77251183,5.77835645,-2.96666276,-3.43499425,-14.24829627,-14.08019642,0.005,-70.58721,1.168924,-93.666298,33.61997
5.615,-41.11696367,-137.6166883,1.3227753,0.67397417,5.61,-7.74093285,-8.045612,5.77835645,5.69048869,-3.43499425,-3.90809647,-14.08019642,-13.95898684,0.005,-60.93583,-17.573552,-94.620444,24.241916
5.62,-41.39459688,-137.6370991,5.71455729,0.93886616,5.615,-8.045612,-8.32561787,5.69048869,5.60292814,-3.90809647,-4.39024411,-13.95898684,-13.89029873,0.005,-56.001174,-17.51211,-96.429528,13.737622
3.615,-14.12719549,0.08720742,24.76109338,-29.22415113,3.61,-59.09326709,-59.45784373,-19.70449601,-19.1041111,-7.60103645,-7.30022022,-8.84189523,-8.65709143,0.005,-72.915328,120.076982,60.163246,36.96076
3.62,-12.00155817,0.2085468,23.38104611,-31.04164374,3.615,-59.45784373,-59.71757944,-19.1041111,-18.55600932,-7.30022022,-7.00314402,-8.65709143,-8.40988381,0.005,-51.947142,109.620356,59.41524,49.441524
3.625,-9.96151879,0.32387432,21.96273685,-32.88689148,3.62,-59.71757944,-60.01182802,-18.55600932,-17.94163653,-7.00314402,-6.68875586,-8.40988381,-8.25043694,0.005,-58.849716,122.874558,62.877632,31.889374
3.63,-8.04023764,0.43141881,20.50476374,-34.75086096,3.625,-60.01182802,-60.20519351,-17.94163653,-17.39031273,-6.68875586,-6.37153868,-8.25043694,-8.05209675,0.005,-38.673098,110.26476,63.443436,39.668038
3.635,-6.26556971,0.52983213,19.00773026,-36.62555336,3.63,-60.20519351,-60.39139678,-17.39031273,-16.79008891,-6.37153868,-6.05269217,-8.05209675,-7.87763848,0.005,-37.240654,120.044764,63.769302,34.891654
3.64,-4.66060779,0.6180724,17.47600488,-38.50414351,3.635,-60.39139678,-60.5413425,-16.79008891,-16.18494851,-6.05269217,-5.74156332,-7.87763848,-7.71194959,0.005,-29.989144,121.02808,62.22577,33.137778
3.645,-3.24201686,0.69554479,15.91671995,-40.38198901,3.64,-60.5413425,-60.6465869,-16.18494851,-15.54268964,-5.74156332,-5.4298931,-7.71194959,-7.53715839,0.005,-21.04888,128.451774,62.334044,34.95824
3.65,-2.0204955,0.76203041,14.33906203,-42.25634921,3.645,-60.6465869,-60.72325603,-15.54268964,-14.92828322,-5.4298931,-5.14403647,-7.53715839,-7.3785295,0.005,-15.333826,122.881284,57.171326,31.725778
3.655,-1.00115358,0.81763019,12.75467738,-44.12595837,3.65,-60.72325603,-60.75003832,-14.92828322,-14.30010902,-5.14403647,-4.84692608,-7.3785295,-7.22119666,0.005,-5.356458,125.63484,59.422078,31.466568
3.66,-0.18395988,0.86271338,11.17866933,-45.99072818,3.655,-60.75003832,-60.75183083,-14.30010902,-13.73619112,-4.84692608,-4.56328819,-7.22119666,-7.0894885,0.005,-0.358502,112.78358,56.727578,26.341632
3.665,0.43565585,0.89786397,9.62809203,-47.85095308,3.66,-60.75183083,-60.69807281,-13.73619112,-13.16756017,-4.56328819,-4.31538561,-7.0894885,-6.90703821,0.005,10.751604,113.72619,49.580516,36.490058
3.67,0.86609297,0.9238278,8.11900105,-49.70696444,3.665,-60.69807281,-60.59077424,-13.16756017,-12.54604034,-4.31538561,-4.04669491,-6.90703821,-6.76487975,0.005,21.459714,124.303966,53.73814,28.431692
3.675,1.11885692,0.94146411,6.67006341,-51.55793859,3.67,-60.59077424,-60.4751177,-12.54604034,-12.04836701,-4.04669491,-3.83762823,-6.76487975,-6.59770352,0.005,23.131308,99.534666,41.813336,33.435246
3.68,1.20787724,0.95170419,5.2974331,-53.40264781,3.675,-60.4751177,-60.2782139,-12.04836701,-11.50152577,-3.83762823,-3.64424732,-6.59770352,-6.42770996,0.005,39.38076,109.368248,38.676182,33.998712
3.685,1.14884968,0.95551704,4.01528322,-55.23855952,3.68,-60.2782139,-60.05576948,-11.50152577,-11.05692558,-3.64424732,-3.44570401,-6.42770996,-6.2789587,0.005,44.488884,88.920038,39.708662,29.750252
3.69,0.96010629,0.95404659,2.83272293,-57.06249145,3.685,-60.05576948,-59.78289728,-11.05692558,-10.60146656,-3.44570401,-3.2957528,-6.2789587,-6.08254657,0.005,54.57444,91.091804,29.990242,39.282426
3.695,0.6598388,0.9483367,1.7510034,-58.87093674,3.69,-59.78289728,-59.46784453,-10.60146656,-10.06614208,-3.2957528,-3.14524564,-6.08254657,-5.90806043,0.005,63.01055,107.064896,30.101432,34.897228
3.7,0.26627795,0.93940427,0.76385199,-60.65970788,3.695,-59.46784453,-59.10570428,-10.06614208,-9.65904329,-3.14524564,-3.00956568,-5.90806043,-5.72248857,0.005,72.42805,81.419758,27.135992,37.114372
3.705,-0.20239038,0.92824806,-0.14249885,-62.42491318,3.7,-59.10570428,-58.70184548,-9.65904329,-9.13668351,-3.00956568,-2.89433252,-5.72248857,-5.53013151,0.005,80.77176,104.471956,23.046632,38.471412
3.71,-0.72846424,0.91581524,-0.98751884,-64.16329277,3.705,-58.70184548,-58.24042557,-9.13668351,-8.75046632,-2.89433252,-2.79808099,-5.53013151,-5.34309182,0.005,92.283982,77.243438,19.250306,37.407938
3.715,-1.29496898,0.90298629,-1.79599109,-65.87268869,3.71,-58.24042557,-57.74210322,-8.75046632,-8.30914965,-2.79808099,-2.7154984,-5.34309182,-5.12258983,0.005,99.66447,88.263334,16.516518,44.100398
3.72,-1.88589167,0.89056103,-2.5915651,-67.55133336,3.715,-57.74210322,-57.16811431,-8.30914965,-7.94120027,-2.7154984,-2.63117825,-5.12258983,-4.90107017,0.005,114.797782,73.589876,16.86403,44.303932
3.725,-2.48639307,0.87924694,-3.3935829,-69.19786607,3.72,-57.16811431,-56.5840577,-7.94120027,-7.44852304,-2.63117825,-2.5585339,-4.90107017,-4.64902785,0.005,116.811322,98.535446,14.52887,50.408464
3.73,-3.0829509,0.86965065,-4.21369009,-70.81084333,3.725,-56.5840577,-55.93210592,-7.44852304,-7.12716628,-2.5585339,-2.50113274,-4.64902785,-4.44205504,0.005,130.390356,64.271352,11.480232,41.394562
3.735,-3.6634492,0.86227378,-5.05511163,-72.3881684,3.73,-55.93210592,-55.23434718,-7.12716628,-6.7567206,-2.50113274,-2.45525308,-4.44205504,-4.18574314,0.005,139.551748,74.089136,9.175932,51.26238
3.74,-4.21727547,0.85751371,-5.91388392,-73.92823142,3.735,-55.23434718,-54.47307873,-6.7567206,-6.45193189,-2.45525308,-2.40296568,-4.18574314,-3.97297071,0.005,152.25369,60.957742,10.45748,42.554486
3.745,-4.73542697,0.85567069,-6.78030727,-75.43041637,3.74,-54.47307873,-53.67344813,-6.45193189,-6.15077288,-2.40296568,-2.35355862,-3.97297071,-3.73648073,0.005,159.92612,60.231802,9.881412,47.297996
3.75,-5.21057744,0.85696169,-7.64184613,-76.89460048,3.745,-53.67344813,-52.83182793,-6.15077288,-5.86287924,-2.35355862,-2.30903537,-3.73648073,-3.500701,0.005,168.32404,57.578728,8.90465,47.155946
3.755,-5.63707966,0.86153927,-8.48300365,-78.32061879,3.75,-52.83182793,-51.94882411,-5.86287924,-5.60277366,-2.30903537,-2.26561712,-3.500701,-3.26805582,0.005,176.600764,52.021116,8.68365,46.529036
3.76,-6.01090032,0.86951281,-9.28916039,-79.70978918,3.755,-51.94882411,-51.0255688,-5.60277366,-5.35528454,-2.26561712,-2.22749866,-3.26805582,-3.04112294,0.005,184.651062,49.497824,7.623692,45.386576
3.765,-6.32947385,0.88096963,-10.04822096,-81.06513973,3.76,-51.0255688,-50.08221093,-5.35528454,-5.04947232,-2.22749866,-2.19038025,-3.04112294,-2.7900643,0.005,188.671574,61.162444,7.423682,50.211728
3.77,-6.59147624,0.89599289,-10.75036376,-82.38953789,3.765,-50.08221093,-49.08293021,-5.04947232,-4.89555928,-2.19038025,-2.17023185,-2.7900643,-2.61748635,0.005,199.856144,30.782608,4.02968,34.51559
3.775,-6.79657493,0.91467329,-11.38858599,-83.68513612,3.77,-49.08293021,-48.03840801,-4.89555928,-4.71853436,-2.17023185,-2.15205656,-2.61748635,-2.42872192,0.005,208.90444,35.404984,3.635058,37.752886
3.78,-6.94521272,0.93711248,-11.9618654,-84.95436677,3.775,-48.03840801,-46.96788648,-4.71853436,-4.56755447,-2.15205656,-2.14029399,-2.42872192,-2.25386724,0.005,214.104306,30.195978,2.352514,34.970936
3.785,-7.03840352,0.96341657,-12.47620143,-86.19931833,3.78,-46.96788648,-45.87908859,-4.56755447,-4.35764343,-2.14029399,-2.14724509,-2.25386724,-2.05986107,0.005,217.759578,41.982208,-1.39022,38.801234
3.79,-7.07751289,0.99367922,-12.94233726,-87.42160662,3.785,-45.87908859,-44.73474644,-4.35764343,-4.34917894,-2.14724509,-2.15716502,-2.05986107,-1.93077035,0.005,228.86843,1.692898,-1.983986,25.818144
3.795,-7.06409565,1.02795464,-13.37386979,-88.62348506,3.79,-44.73474644,-43.56640433,-4.34917894,-4.31420676,-2.15716502,-2.18067556,-1.93077035,-1.7978614,0.005,233.668422,6.994436,-4.702108,26.58179
3.8,-6.99988008,1.0662215,-13.78574152,-89.8084285,3.795,-43.56640433,-42.35845722,-4.31420676,-4.33489217,-2.18067556,-2.21780667,-1.7978614,-1.64754596,0.005,241.589422,-4.137082,-7.426222,30.063088
3.805,-6.88687939,1.10833913,-14.18968492,-90.98004344,3.8,-42.35845722,-41.14989183,-4.33489217,-4.27232093,-2.21780667,-2.22469637,-1.64754596,-1.50713497,0.005,241.713078,12.514248,-1.37794,28.082198
3.81,-6.72756547,1.15399858,-14.58995203,-92.14035217,3.805,-41.14989183,-39.90537511,-4.27232093,-4.4156524,-2.22469637,-2.28155427,-1.50713497,-1.39177378,0.005,248.903344,-28.666294,-11.37158,23.072238
3.815,-6.87256662,1.18032188,-14.98145016,-93.28958395,3.81,-39.90537511,-38.63265486,-4.4156524,-4.59919794,-2.28155427,-2.3431208,-1.39177378,-1.26834849,0.005,254.54405,-36.709108,-12.313306,24.685058
3.82,-7.04832083,1.20630354,-15.35221504,-94.42650436,3.815,-38.63265486,-37.32926789,-4.59919794,-4.81192082,-2.3431208,-2.39206621,-1.26834849,-1.13542772,0.005,260.677394,-42.544576,-9.789082,26.584154
3.825,-7.25845823,1.2314081,-15.68760714,-95.54998853,3.82,-37.32926789,-36.00545636,-4.81192082,-5.05066784,-2.39206621,-2.44443674,-1.13542772,-1.00821708,0.005,264.762306,-47.749404,-10.474106,25.442128
3.83,-7.51146002,1.2545989,-15.97298983,-96.65912395,3.825,-36.00545636,-34.67715804,-5.05066784,-5.38465519,-2.44443674,-2.51858927,-1.00821708,-0.87725859,0.005,265.659664,-66.79747,-14.830506,26.191698
3.835,-7.81655023,1.27462813,-16.19489169,-97.75309297,3.83,-34.67715804,-33.31508171,-5.38465519,-5.75350199,-2.51858927,-2.60399999,-0.87725859,-0.73290057,0.005,272.415266,-73.76936,-17.082144,28.871604
3.84,-8.18360186,1.29006777,-16.34384182,-98.83254327,3.835,-33.31508171,-31.95898711,-5.75350199,-6.14105189,-2.60399999,-2.68468089,-0.73290057,-0.60639445,0.005,271.21892,-77.50998,-16.13618,25.301224
3.845,-8.62286061,1.29935981,-16.41694122,-99.89990147,3.84,-31.95898711,-30.5564895,-6.14105189,-6.63131961,-2.68468089,-2.79617038,-0.60639445,-0.44109137,0.005,280.499522,-98.053544,-22.297898,33.060616
3.85,-9.23025753,1.30846479,-16.41838132,-100.9589857,3.845,-30.5564895,-29.16631981,-6.63131961,-7.1222149,-2.79617038,-2.90941796,-0.44109137,-0.29466321,0.005,278.033938,-98.179058,-22.649516,29.285632
3.855,-9.95842668,1.31356968,-16.35885226,-102.0141673,3.85,-29.16631981,-27.78220171,-7.1222149,-7.61217681,-2.90941796,-3.01383109,-0.29466321,-0.16490011,0.005,276.82362,-97.992382,-20.882626,25.95262
3.86,-10.75470515,1.30884224,-16.25337985,-103.070071,3.855,-27.78220171,-26.38296575,-7.61217681,-8.11074086,-3.01383109,-3.14561789,-0.16490011,-0.01588017,0.005,279.847192,-99.71281,-26.35736,29.803988
3.865,-11.61683153,1.29266481,-16.11850173,-104.1301215,3.86,-26.38296575,-24.98230704,-8.11074086,-8.59375291,-3.14561789,-3.29225927,-0.01588017,0.13549858,0.005,280.131742,-96.60241,-29.328276,30.27575
3.87,-12.53928779,1.26358774,-15.97215726,-105.1971705,3.865,-24.98230704,-23.5735885,-8.59375291,-9.04440597,-3.29225927,-3.46663942,0.13549858,0.3068315,0.005,281.743708,-90.130612,-34.87603,34.266584
3.875,-13.51290432,1.22039182,-15.8316569,-106.2729951,3.87,-23.5735885,-22.18110182,-9.04440597,-9.43815204,-3.46663942,-3.61304703,0.3068315,0.44735787,0.005,278.497336,-78.749214,-29.281522,28.105274
3.88,-14.52480892,1.16213693,-15.70994275,-107.3566933,3.875,-22.18110182,-20.81722788,-9.43815204,-9.76616755,-3.61304703,-3.76131558,0.44735787,0.56550828,0.005,272.774788,-65.603102,-29.65371,23.630082
3.885,-14.9800286,1.07725172,-15.61430406,-108.4456517,3.88,-20.81722788,-19.42992393,-9.76616755,-10.0396848,-3.76131558,-3.95623958,0.56550828,0.72713888,0.005,277.46079,-54.70345,-38.9848,32.32612
3.89,-15.44893497,0.97253309,-15.54530591,-109.5356486,3.885,-19.42992393,-18.06589632,-10.0396848,-10.25435028,-3.95623958,-4.11377163,0.72713888,0.84074493,0.005,272.805522,-42.933096,-31.50641,22.72121
3.895,-16.09642148,0.85175246,-15.49725709,-110.6216998,3.89,-18.06589632,-16.68116309,-10.25435028,-10.40997995,-4.11377163,-4.29929239,0.84074493,0.98473321,0.005,276.946646,-31.125934,-37.104152,28.797656
3.9,-16.91670251,0.71673667,-15.46045344,-111.6986323,3.895,-16.68116309,-15.29968551,-10.40997995,-10.50792617,-4.29929239,-4.48834645,0.98473321,1.11557131,0.005,276.295516,-19.589244,-37.810812,26.16762
3.905,-17.89433488,0.56986726,-15.42354302,-112.7612616,3.9,-15.29968551,-13.93053819,-10.50792617,-10.52538402,-4.48834645,-4.69772612,1.11557131,1.24657633,0.005,273.829464,-3.49157,-41.875934,26.201004
3.91,-19.00429359,0.41397094,-15.37686279,-113.8056418,3.905,-13.93053819,-12.56288583,-10.52538402,-10.53179591,-4.69772612,-4.8790305,1.24657633,1.33503508,0.005,273.530472,-1.282378,-36.260876,17.69175
3.915,-20.2127017,0.25219042,-15.31390123,-114.8292714,3.91,-12.56288583,-11.20543833,-10.53179591,-10.5394158,-4.8790305,-5.10391246,1.33503508,1.44622358,0.005,271.4895,-1.523978,-44.976392,22.2377
3.92,-21.51748967,0.08984182,-15.22999946,-115.8293921,3.915,-11.20543833,-9.86581274,-10.5394158,-10.54977798,-5.10391246,-5.3170095,1.44622358,1.53618007,0.005,267.925118,-2.072436,-42.619408,17.991298
3.925,-22.8956608,-0.06739028,-15.12184383,-116.8026034,3.92,-9.86581274,-8.58270888,-10.54977798,-10.54455737,-5.3170095,-5.53205053,1.53618007,1.60912173,0.005,256.620772,1.044122,-43.008206,14.588332
3.93,-24.1542335,-0.22344394,-14.98902247,-117.7460866,3.925,-8.58270888,-7.35148344,-10.54455737,-10.60177042,-5.53205053,-5.76922131,1.60912173,1.6805296,0.005,246.245088,-11.44261,-47.434156,14.281574
3.935,-25.25876103,-0.37503009,-14.83288887,-118.6577037,3.93,-7.35148344,-6.19174719,-10.60177042,-10.60132196,-5.76922131,-6.01121998,1.6805296,1.74909164,0.005,231.94725,0.089692,-48.399734,13.712408
3.94,-26.17780233,-0.51868702,-14.65350342,-119.5349352,3.935,-6.19174719,-5.16794222,-10.60132196,-10.65433234,-6.01121998,-6.23922341,1.74909164,1.78350525,0.005,204.760994,-10.602076,-45.600686,6.882722
3.945,-26.88359666,-0.65085785,-14.44876872,-120.3746063,3.94,-5.16794222,-4.25019312,-10.65433234,-10.6954504,-6.23922341,-6.49665112,1.78350525,1.83607152,0.005,183.54982,-8.223612,-51.485542,10.513254
3.95,-27.35263997,-0.76800305,-14.21651973,-121.1728621,3.945,-4.25019312,-3.53952052,-10.6954504,-10.53462259,-6.49665112,-6.75711437,1.83607152,1.90614974,0.005,142.13452,32.165562,-52.09265,14.015644
3.955,-27.56619531,-0.86674331,-13.95505727,-121.9242851,3.95,-3.53952052,-2.94530383,-10.53462259,-10.54884277,-6.75711437,-7.00619282,1.90614974,1.90885008,0.005,118.843338,-2.844036,-49.81569,0.540068
3.96,-27.51080577,-0.94402071,-13.66443638,-122.6218866,3.955,-2.94530383,-2.53617825,-10.54884277,-10.48377494,-7.00619282,-7.28788956,1.90885008,1.94114736,0.005,81.825116,13.013566,-56.339348,6.459456
3.965,-27.17891159,-0.99726084,-13.34791796,-123.2579428,3.96,-2.53617825,-2.31299812,-10.48377494,-10.35953097,-7.28788956,-7.56858915,1.94114736,1.94776222,0.005,44.636026,24.848794,-56.139918,1.322972
3.97,-26.56954242,-1.02451837,-13.01102388,-123.8239136,3.965,-2.31299812,-2.31401925,-10.35953097,-10.13154179,-7.56858915,-7.83051731,1.94776222,1.92447498,0.005,-0.204226,45.597836,-52.385632,-4.657448
3.975,-25.68892449,-1.0245893,-12.66126773,-124.3111776,3.97,-2.31401925,-2.40488985,-10.13154179,-10.02704915,-7.83051731,-8.13085956,1.92447498,1.90088375,0.005,-18.17412,20.898528,-60.06845,-4.718246
3.98,-24.55086033,-0.99707622,-12.30826529,-124.7109867,3.975,-2.40488985,-2.66888422,-10.02704915,-9.83973965,-8.13085956,-8.43406529,1.90088375,1.86817077,0.005,-52.798874,37.4619,-60.641146,-6.542596
3.985,-23.17678935,-0.94239886,-11.96204484,-125.0146001,3.98,-2.66888422,-3.05757237,-9.83973965,-9.64454742,-8.43406529,-8.74605307,1.86817077,1.80639175,0.005,-77.73763,39.038446,-62.397556,-12.355804
